20001,1,0.014,0.034,0.341,1.048,95937.0,0,0.0,0.0,0.0,0.012,0.0,1,0.019,0.04,0.349,0.396,253686.0,0,0.0,0.0,0.0,0.01,0.0,1,0,0,0
20002,1,0.014,0.219,0.823,1.858,37744.0,0,0.0,0.0,0.0,0.01,0.0,1,0.013,0.218,1.65,3.52,19924.0,0,0.0,0.0,0.0,0.037,0.0,1,0,0,0
20003,1,0.265,0.459,1.166,1.951,74360.0,1,0.263,0.5,0.905,4.859,29858.0,1,0.03,0.226,0.955,3.053,47523.0,1,0.013,0.237,1.224,5.999,8193.0,3,-0.5666666666666668,0.2816753926701571,1
20004,1,0.517,0.735,0.967,1.193,24332.0,0,0.0,0.0,0.0,0.01,0.0,1,0.02,0.249,2.835,3.295,8798.0,0,0.0,0.0,0.0,0.011,0.0,1,0,0,0
20005,1,0.03,0.263,0.498,1.446,31371.0,0,0.0,0.0,0.0,0.013,0.0,0,0.019,0.0,0.0,3.001,0.0,0,0.0,0.0,0.0,0.011,0.0,1,0,0,0
20006,0,0.014,0.0,0.0,3.723,0.0,0,0.0,0.0,0.0,0.034,0.0,0,0.018,0.0,0.0,3.001,0.0,0,0.0,0.0,0.0,0.011,0.0,0,0,0,0
20007,0,0.063,0.608,0.0,1.243,0.0,0,0.0,0.0,0.0,0.01,0.0,0,0.018,0.24,0.0,1.134,0.0,0,0.0,0.0,0.0,0.012,0.0,0,0,0,0
20008,1,0.029,0.075,0.859,1.559,58088.0,0,0.0,0.0,0.0,0.01,0.0,1,0.019,0.062,0.808,0.902,100335.0,0,0.0,0.0,0.0,0.019,0.0,1,0,0,0
20009,1,0.03,0.227,2.438,3.599,21508.0,0,0.0,0.0,0.0,0.01,0.0,1,0.018,0.213,1.473,1.948,39732.0,0,0.0,0.0,0.0,0.018,0.0,1,0,0,0
20010,1,0.031,0.229,1.336,4.0,50866.0,0,0.0,0.0,0.0,0.518,0.0,1,0.014,0.211,1.325,3.326,61178.0,0,0.0,0.0,0.0,0.01,0.0,1,0,0,0
20011,1,0.031,0.274,1.796,2.599,17169.0,0,0.0,0.0,0.0,0.036,0.0,1,0.02,0.263,1.791,2.033,21936.0,0,0.0,0.0,0.0,0.01,0.0,1,0,0,0
20012,1,0.014,0.059,1.494,2.343,81156.0,0,0.0,0.0,0.0,0.01,0.0,1,0.019,0.061,1.163,1.336,142284.0,0,0.0,0.0,0.0,0.011,0.0,1,0,0,0
20013,1,0.26,0.455,1.838,4.866,24556.0,1,0.256,0.484,1.965,6.001,12528.0,1,0.03,0.227,1.596,3.991,29942.0,1,0.014,0.243,2.048,6.0,5325.0,3,-0.5333333333333333,0.2832080200501253,1
20014,1,0.256,0.458,2.94,4.692,9459.0,1,0.256,0.49,2.576,4.377,10140.0,1,0.031,0.226,3.144,6.0,6633.0,-1,0.0,0.0,0.0,0.0,0.0,3,7.258064516129033,-0.1806615776081425,1
20015,1,0.134,0.26,0.377,0.378,21129.0,0,0.0,0.0,0.0,0.01,0.0,1,0.018,0.134,0.829,0.829,9632.0,0,0.0,0.0,0.0,0.01,0.0,1,0,0,0
20016,0,0.134,0.0,0.0,3.001,0.0,0,0.0,0.0,0.0,0.01,0.0,0,0.011,0.0,0.0,3.001,0.0,0,0.0,0.0,0.0,0.011,0.0,0,0,0,0
20017,1,0.131,0.163,0.761,1.05,154061.0,0,0.0,0.0,0.0,0.036,0.0,1,0.019,0.053,1.097,1.265,127855.0,0,0.0,0.0,0.0,0.01,0.0,1,0,0,0
20018,1,0.26,0.497,0.738,0.74,2337.0,0,0.0,0.0,0.0,0.01,0.0,1,0.018,0.252,1.408,1.408,1228.0,0,0.0,0.0,0.0,0.01,0.0,1,0,0,0
20019,-1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.01,0.0,0,0.01,0.0,0.0,3.001,0.0,0,0.0,0.0,0.0,0.02,0.0,1,0,0,0
20020,0,0.0,0.0,0.0,3.531,0.0,0,0.0,0.0,0.0,0.07,0.0,1,0.019,0.27,2.162,2.417,24487.0,0,0.0,0.0,0.0,0.008,0.0,1,0,0,0
20021,1,0.014,0.344,2.137,5.035,80616.0,0,0.0,0.0,0.0,0.516,0.0,1,0.019,0.361,2.25,4.642,87442.0,0,0.0,0.0,0.0,0.01,0.0,1,0,0,0
20022,1,0.03,0.106,1.913,2.959,21168.0,0,0.0,0.0,0.0,0.011,0.0,1,0.019,0.093,2.045,2.415,25735.0,0,0.0,0.0,0.0,0.01,0.0,1,0,0,0
20023,1,0.0,0.0,1.12,5.742,13837.0,0,0.0,0.0,0.0,0.011,0.0,1,0.0,0.0,0.973,4.723,16821.0,0,0.0,0.0,0.0,0.019,0.0,1,0,0,0
20024,1,0.063,0.358,1.85,3.115,28463.0,0,0.0,0.0,0.0,0.011,0.0,1,0.03,0.332,1.827,4.189,21168.0,0,0.0,0.0,0.0,0.01,0.0,1,0,0,0
20025,1,0.26,0.456,0.658,0.658,14089.0,1,0.264,0.52,0.767,1.279,7038.0,1,0.021,0.215,1.204,1.205,5235.0,1,0.037,0.264,1.445,1.446,4243.0,3,0.7619047619047618,0.20016611295681072,1
20026,1,0.26,0.303,0.594,0.594,971.0,0,0.0,0.0,0.0,0.02,0.0,1,0.019,0.066,0.503,0.503,1147.0,0,0.0,0.0,0.0,0.011,0.0,1,0,0,0
20027,1,0.256,0.452,1.466,2.847,7966.0,1,0.254,0.511,1.674,3.146,7210.0,1,0.127,0.326,1.337,3.818,5941.0,1,0.013,0.25,1.764,6.0,3059.0,3,-0.8976377952755906,0.31937172774869116,1
20028,1,0.517,0.589,0.663,0.663,4184.0,0,0.0,0.0,0.0,0.26,0.0,1,0.019,0.091,0.625,0.626,4431.0,0,0.0,0.0,0.0,0.131,0.0,1,0,0,0
20029,0,0.019,0.0,0.0,3.001,0.0,0,0.0,0.0,0.0,0.011,0.0,0,0.018,0.0,0.0,3.001,0.0,0,0.0,0.0,0.0,0.036,0.0,0,0,0,0
20030,1,0.53,0.568,0.607,0.717,118756.0,0,0.0,0.0,0.0,0.035,0.0,1,0.067,0.089,3.25,3.475,24501.0,0,0.0,0.0,0.0,0.036,0.0,1,0,0,0
20031,1,0.262,0.475,0.69,0.69,816.0,0,0.0,0.0,0.0,0.01,0.0,0,0.019,0.0,0.0,3.001,0.0,0,0.0,0.0,0.0,0.01,0.0,1,0,0,0
20032,0,0.262,0.458,0.462,0.462,0.0,1,0.031,0.22,1.162,2.754,31470.0,1,0.018,0.213,1.246,1.742,49767.0,1,0.018,0.214,1.238,5.089,17033.0,3,0.0,-0.006420545746388449,1
20033,0,0.01,0.169,0.0,6.0,0.0,0,0.0,0.0,0.0,0.011,0.0,0,0.017,0.163,0.0,6.002,0.0,0,0.0,0.0,0.0,0.012,0.0,0,0,0,0
20034,1,0.031,0.072,0.492,0.728,96985.0,0,0.0,0.0,0.0,0.019,0.0,1,0.037,0.078,0.499,0.549,128685.0,0,0.0,0.0,0.0,0.01,0.0,1,0,0,0
20035,0,0.0,0.0,0.0,3.528,0.0,0,0.0,0.0,0.0,3.524,0.0,0,0.0,0.0,0.0,3.53,0.0,0,0.0,0.0,0.0,3.526,0.0,0,0,0,0
20036,1,0.014,0.259,1.76,2.392,6405.0,0,0.0,0.0,0.0,0.011,0.0,1,0.018,0.263,1.776,1.778,8637.0,0,0.0,0.0,0.0,0.01,0.0,1,0,0,0
20037,1,0.0,0.313,0.944,2.849,20564.0,0,0.0,0.0,0.0,0.261,0.0,0,0.011,0.324,0.0,1.486,0.0,0,0.0,0.0,0.0,0.01,0.0,1,0,0,0
20038,1,0.03,0.071,0.514,1.21,106200.0,1,0.03,0.101,0.711,1.304,98486.0,1,0.034,0.074,0.539,0.717,179291.0,1,0.018,0.076,0.498,0.607,211679.0,3,-0.47058823529411775,-0.0760667903525047,0
20039,1,0.01,0.287,0.572,1.123,35595.0,0,0.0,0.0,0.0,0.01,0.0,0,0.019,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.01,0.0,1,0,0,0
20040,1,0.253,1.343,1.392,2.009,919.0,0,0.0,0.0,0.0,0.016,0.0,1,0.013,0.065,0.109,0.634,2913.0,0,0.0,0.0,0.0,0.01,0.0,1,0,0,0
20041,1,0.0,0.0,0.304,5.412,3728.0,0,0.0,0.0,0.0,0.01,0.0,0,0.018,0.0,0.0,2.228,0.0,0,0.0,0.0,0.0,0.01,0.0,1,0,0,0
20042,1,0.014,0.127,0.823,1.087,5031.0,0,0.03,0.0,0.0,2.015,0.0,1,0.019,0.133,0.795,0.796,6875.0,0,0.018,0.0,0.0,1.22,0.0,1,0,0,0
20043,1,0.013,0.055,0.858,1.079,19462.0,0,0.0,0.0,0.0,0.011,0.0,1,0.019,0.061,0.44,0.44,47751.0,0,0.0,0.0,0.0,0.01,0.0,1,0,0,0
20044,1,0.03,0.253,1.572,2.316,27955.0,0,0.0,0.0,0.0,0.035,0.0,1,0.017,0.241,1.563,1.792,36126.0,0,0.0,0.0,0.0,0.01,0.0,1,0,0,0
20045,1,0.0,0.0,0.78,4.299,10133.0,0,0.0,0.0,0.0,0.01,0.0,1,0.0,0.0,0.771,3.045,14305.0,0,0.0,0.0,0.0,0.01,0.0,1,0,0,0
20046,0,0.0,0.0,0.0,0.263,0.0,0,0.0,0.0,0.0,0.018,0.0,0,0.0,0.0,0.0,0.011,0.0,0,0.0,0.0,0.0,0.012,0.0,0,0,0,0
20047,1,0.513,0.872,1.233,3.48,154.0,0,0.0,0.0,0.0,0.262,0.0,1,0.019,0.385,2.161,2.164,248.0,0,0.0,0.0,0.0,0.012,0.0,1,0,0,0
20048,0,0.0,0.0,0.349,5.999,0.0,0,0.0,0.0,0.0,0.262,0.0,1,0.0,0.0,0.688,3.337,23257.0,0,0.0,0.0,0.0,0.01,0.0,1,0,0,0
20049,0,2.52,2.792,0.0,5.305,0.0,0,0.0,0.0,0.0,0.133,0.0,0,0.01,0.284,0.0,2.374,0.0,0,0.0,0.0,0.0,0.01,0.0,0,0,0,0
20050,1,0.03,0.178,2.177,3.151,3802.0,1,0.03,0.09,2.273,3.589,3338.0,1,0.0,0.0,0.354,1.26,9507.0,1,0.0,0.0,0.368,0.924,12968.0,3,-1.0,0.039548022598870095,0
20051,-1,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,3,0,0,0
20052,1,0.527,0.779,2.305,2.797,22736.0,0,0.0,0.0,0.0,0.068,0.0,0,0.02,0.0,0.0,2.615,0.0,0,0.0,0.0,0.0,0.013,0.0,1,0,0,0
20053,1,0.014,0.211,3.934,5.263,926.0,1,0.03,0.189,1.959,3.136,1555.0,1,0.019,0.215,1.408,1.409,3460.0,1,0.019,0.192,2.459,2.555,1908.0,3,0.0,0.7464488636363638,0
20054,0,1.518,1.748,1.75,1.75,0.0,0,0.0,0.0,0.0,0.263,0.0,0,0.031,0.033,0.035,1.439,0.0,0,0.0,0.0,0.0,0.01,0.0,0,0,0,0
20055,0,0.0,0.0,0.0,0.261,0.0,0,0.0,0.0,0.0,0.011,0.0,0,0.0,0.0,0.0,0.01,0.0,0,0.0,0.0,0.0,0.01,0.0,0,0,0,0
20056,1,0.03,0.08,1.404,2.189,329094.0,0,0.0,0.0,0.0,0.037,0.0,1,0.01,0.06,1.489,2.013,357905.0,0,0.0,0.0,0.0,0.01,0.0,1,0,0,0
20057,-1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.132,0.0,0,0.063,0.418,0.0,5.005,0.0,0,0.0,0.0,0.0,0.012,0.0,1,0,0,0
20058,1,0.062,0.307,1.806,3.054,27173.0,0,0.0,0.0,0.0,0.034,0.0,1,0.029,0.28,1.703,3.644,22768.0,0,0.0,0.0,0.0,0.009,0.0,1,0,0,0
20059,0,0.0,0.0,0.0,3.523,0.0,0,0.0,0.0,0.0,3.524,0.0,0,0.0,0.0,0.0,3.524,0.0,0,0.0,0.0,0.0,3.53,0.0,0,0,0,0
20060,1,0.019,0.058,0.163,0.164,126479.0,0,0.0,0.0,0.0,0.011,0.0,0,0.026,0.038,0.0,0.294,0.0,0,0.0,0.0,0.0,0.01,0.0,1,0,0,0
20061,1,0.03,0.074,0.588,0.838,124485.0,0,0.0,0.0,0.0,0.035,0.0,1,0.019,0.063,0.559,0.658,158650.0,0,0.0,0.0,0.0,0.01,0.0,1,0,0,0
20062,1,1.521,1.868,2.213,2.214,391.0,0,0.0,0.0,0.0,0.521,0.0,1,0.0,0.0,0.372,4.405,848.0,0,0.0,0.0,0.0,0.01,0.0,1,0,0,0
20063,0,0.133,0.0,0.0,2.67,0.0,0,0.0,0.0,0.0,0.068,0.0,0,0.011,0.0,0.0,2.609,0.0,0,0.0,0.0,0.0,0.011,0.0,0,0,0,0
20064,0,0.516,0.0,0.0,2.999,0.0,0,0.0,0.0,0.0,0.261,0.0,0,0.019,0.0,0.0,1.221,0.0,0,0.0,0.0,0.0,0.009,0.0,0,0,0,0
20065,1,0.03,0.326,2.064,4.473,8706.0,0,0.0,0.0,0.0,0.261,0.0,1,0.019,0.315,2.011,2.311,16855.0,0,0.0,0.0,0.0,0.011,0.0,1,0,0,0
20066,1,0.013,0.209,1.245,3.546,30735.0,1,0.03,0.222,1.816,5.999,8775.0,1,0.03,0.226,1.249,3.901,27939.0,0,0.03,0.218,0.0,4.655,0.0,3,0.0,0.45396317053642904,1
20067,1,0.063,0.379,0.757,2.915,44266.0,0,0.0,0.0,0.0,3.526,0.0,1,0.031,0.347,0.719,3.459,37312.0,0,0.0,0.0,0.0,0.01,0.0,1,0,0,0
20068,0,1.52,1.716,1.719,1.719,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,3,0,0,0
20069,1,0.0,0.0,0.446,2.299,17164.0,0,0.0,0.0,0.0,0.071,0.0,1,0.0,0.0,0.547,1.384,28520.0,0,0.0,0.0,0.0,0.011,0.0,1,0,0,0
