65001,1,1.517703,1.955539,2.394206,3.708985,19927.0,0,0.0,0.0,0.0,0.26151,0.0,0,0.006836,0.0,0.0,3.000123,0.0,0,0.0,0.0,0.0,0.00023,0.0,1,0,0,0
65002,0,3.039024,4.145064,3.769502,6.793717,0.0,0,0.0,0.0,0.0,0.518418,0.0,1,0.011527,0.746357,3.397294,3.779805,2118.0,0,0.0,0.0,0.0,0.000224,0.0,1,0,0,0
65003,1,0.52161,1.213243,3.082402,3.438908,28278.0,0,0.0,0.0,0.0,0.133499,0.0,1,0.014238,0.713641,3.461117,4.290394,22674.0,0,0.0,0.0,0.0,0.000243,0.0,1,0,0,0
65004,1,2.523224,2.719747,3.506878,3.507714,3364.0,1,0.517171,0.751753,1.54028,6.000797,890.0,1,0.011826,0.210066,1.272934,1.314226,8980.0,1,0.007806,0.179277,0.85131,1.236484,9548.0,3,-0.3399289700659564,-0.3312222000512203,1
65005,1,0.517699,0.593243,0.696191,0.700113,10861.0,0,0.0,0.0,0.0,0.13308,0.0,0,0.006534,0.094801,0.0,0.215226,0.0,0,0.0,0.0,0.0,0.00023,0.0,1,0,0,0
65006,1,0.78562,1.371404,3.244869,3.476901,4212.0,1,0.527313,1.096166,2.945917,3.942256,3714.0,1,0.021966,0.412733,1.670272,1.870795,7829.0,1,0.013502,0.356834,2.414291,2.782653,5262.0,3,-0.3853227715560411,0.4454478073032416,1
65007,1,0.519413,1.113549,3.957178,4.601456,25473.0,1,0.51905,1.076148,2.682799,4.375654,26789.0,1,0.010423,0.402492,2.410087,3.025607,38744.0,1,0.011281,0.375498,2.486724,6.000987,12760.0,3,0.08231795068598287,0.03179843715185397,1
65008,1,0.531084,0.884114,1.430914,3.543876,14724.0,0,0.0,0.0,0.0,0.51671,0.0,0,0.007915,0.0,0.0,1.209193,0.0,0,0.0,0.0,0.0,0.000239,0.0,1,0,0,0
65009,0,1.517788,0.0,0.0,3.001016,0.0,0,0.0,0.0,0.0,0.517471,0.0,1,1.546231,2.266389,4.689324,6.000085,3573.0,0,0.0,0.0,0.0,0.005794,0.0,1,0,0,0
65010,-1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.263833,0.0,0,0.006544,0.0,0.0,3.000524,0.0,0,0.0,0.0,0.0,0.000228,0.0,1,0,0,0
65011,1,0.520002,0.648986,0.8113,0.811475,334.0,0,0.0,0.0,0.0,0.070389,0.0,1,0.006352,0.135602,0.565817,0.565973,479.0,0,0.0,0.0,0.0,0.000235,0.0,1,0,0,0
65012,1,0.771974,1.359787,2.85975,4.533157,57055.0,0,0.0,0.0,0.0,0.26503,0.0,0,0.010294,0.0,0.0,3.000838,0.0,0,0.0,0.0,0.0,0.00023,0.0,1,0,0,0
65013,-1,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,3,0,0,0
65014,1,1.771035,2.410544,3.068315,3.393889,8032.0,0,0.0,0.0,0.0,0.131624,0.0,0,0.006347,0.325221,0.0,0.685343,0.0,0,0.0,0.0,0.0,0.000239,0.0,1,0,0,0
65015,1,0.26112,0.484276,0.705941,0.708285,5385.0,0,0.0,0.0,0.0,0.13191,0.0,1,0.010292,0.252146,1.017599,1.01764,3749.0,0,0.0,0.0,0.0,0.000226,0.0,1,0,0,0
65016,1,0.267602,0.947632,2.342623,3.154377,16473.0,0,0.0,0.0,0.0,0.132904,0.0,1,0.012435,0.349227,1.40919,2.211222,23495.0,0,0.0,0.0,0.0,0.000262,0.0,1,0,0,0
