60001,1,0.518952,0.765586,1.017437,1.266664,17474.0,0,0.0,0.0,0.0,0.260667,0.0,0,0.010462,0.228491,0.0,0.484389,0.0,0,0.0,0.0,0.0,0.000238,0.0,1,0,0,0
60002,1,1.028994,1.643072,3.210278,3.830388,9539.0,0,0.0,0.0,0.0,0.261359,0.0,1,0.012471,0.627466,4.616574,5.246067,7060.0,0,0.0,0.0,0.0,0.000268,0.0,1,0,0,0
60003,-1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.036161,0.0,0,0.008003,0.050465,0.0,0.099694,0.0,0,0.0,0.0,0.0,0.010941,0.0,1,0,0,0
60004,-1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.269748,0.0,0,0.007496,0.0,0.0,1.209404,0.0,0,0.0,0.0,0.0,0.000228,0.0,1,0,0,0
60005,1,0.207996,0.966208,2.762279,2.782739,11412.0,0,0.0,0.0,0.0,0.036733,0.0,1,0.014644,0.512102,2.569282,2.576295,12324.0,0,0.0,0.0,0.0,0.000229,0.0,1,0,0,0
60006,1,0.272266,1.007175,3.051191,3.543063,33760.0,0,0.0,0.0,0.0,0.036333,0.0,1,0.011856,0.499873,2.261014,2.752777,43464.0,0,0.0,0.0,0.0,0.000224,0.0,1,0,0,0
60007,1,2.536204,3.250888,4.896381,5.999652,23179.0,0,0.0,0.0,0.0,0.261172,0.0,1,0.007543,0.364749,1.637883,3.069253,59458.0,0,0.0,0.0,0.0,0.000233,0.0,1,0,0,0
60008,0,0.261078,0.0,0.0,3.001672,0.0,0,0.0,0.0,0.0,0.132858,0.0,0,0.007249,0.0,0.0,3.001114,0.0,0,0.0,0.0,0.0,0.007203,0.0,0,0,0,0
60009,0,1.517026,1.557611,1.598698,1.598738,0.0,0,0.0,0.0,0.0,0.0458,0.0,0,0.01174,0.054099,0.195209,0.195252,0.0,0,0.0,0.0,0.0,0.000225,0.0,0,0,0,0
60010,1,1.52864,2.223759,3.678983,4.0403,6869.0,0,0.0,0.0,0.0,0.260622,0.0,1,0.007566,0.358417,1.501737,1.853677,14977.0,0,0.0,0.0,0.0,0.000314,0.0,1,0,0,0
60011,1,2.036925,2.399363,3.951518,4.225423,8414.0,1,0.514848,0.881841,1.826926,2.452552,14499.0,1,0.014151,0.370355,1.965044,2.217285,16036.0,1,0.011132,0.386527,1.84189,2.414678,14727.0,3,-0.2133418132994135,-0.06267238799741888,1
